Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,472245966,,,4
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,65471044,,65471044,,262245503,,,0
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090111,Coffee; not roasted or decaffeinated,8,Weight in kilograms,,,47938323,,47938323,,128485755,,,0
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090112,"Coffee; decaffeinated, not roasted",8,Weight in kilograms,,,74095,,74095,,381825,,,0
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,,,16822992,,16822992,,125791055,,,0
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090122,"Coffee; roasted, decaffeinated",8,Weight in kilograms,,,631758,,631758,,7564153,,,0
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090190,"Coffee; husks and skins, coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,3876,,3876,,22715,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,0902,Tea,8,Weight in kilograms,,,29694279,,29694279,,149129700,,,6
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,648710,,648710,,6058785,,,6
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,1654046,,1654046,,8224031,,,6
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2534821,,2534821,,34724960,,,6
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,24856700,,24856700,,100121924,,,0
H5,2017,2017,2017,2,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,2930789065,,,4
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,71267194,,71267194,,237189104,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090111,Coffee; not roasted or decaffeinated,8,Weight in kilograms,,,60553753,,60553753,,171054224,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090112,"Coffee; decaffeinated, not roasted",8,Weight in kilograms,,,1230,,1230,,9130,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,,,10666944,,10666944,,65911229,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090122,"Coffee; roasted, decaffeinated",8,Weight in kilograms,,,21566,,21566,,175584,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090190,"Coffee; husks and skins, coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,23701,,23701,,38937,,,0
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,0902,Tea,8,Weight in kilograms,,,355258256,,355258256,,1609959814,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,127361908,,127361908,,637749925,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,173432669,,173432669,,547146499,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,9819204,,9819204,,197405813,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,44644474,,44644474,,227657577,,,0
H5,2017,2017,2017,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,4516704245,,,4
H5,2017,2017,2017,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,1122087425,,1122087425,,3513730598,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090111,Coffee; not roasted or decaffeinated,8,Weight in kilograms,,,1040851766,,1040851766,,2803300603,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090112,"Coffee; decaffeinated, not roasted",8,Weight in kilograms,,,1513211,,1513211,,8238237,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,,,75236139,,75236139,,586462642,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090122,"Coffee; roasted, decaffeinated",8,Weight in kilograms,,,4118165,,4118165,,114142245,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090190,"Coffee; husks and skins, coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,368144,,368144,,1586868,,,0
H5,2017,2017,2017,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,0902,Tea,8,Weight in kilograms,,,54068206,,54068206,,227917442,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,736160,,736160,,14064161,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,14357180,,14357180,,57631166,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,4871695,,4871695,,40187282,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,34103171,,34103171,,116034832,,,0
H5,2017,2017,2017,2,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,3362856711,,,4
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,581289082,,581289082,,2636298953,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090111,Coffee; not roasted or decaffeinated,8,Weight in kilograms,,,204134612,,204134612,,621854598,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090112,"Coffee; decaffeinated, not roasted",8,Weight in kilograms,,,155670556,,155670556,,529755487,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,,,214805354,,214805354,,1436576589,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090122,"Coffee; roasted, decaffeinated",8,Weight in kilograms,,,6632847,,6632847,,47593105,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090190,"Coffee; husks and skins, coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,45713,,45713,,519173,,,0
H5,2017,2017,2017,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,0902,Tea,8,Weight in kilograms,,,25580430,,25580430,,249533131,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2542431,,2542431,,56849193,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090220,"Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,4834869,,4834869,,40310945,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,5967593,,5967593,,79564572,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,12235537,,12235537,,72808419,,,0
H5,2017,2017,2017,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,1947615385,,,4
H5,2017,2017,2017,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",8,Weight in kilograms,,,414075138,,414075138,,1432048630,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090111,Coffee; not roasted or decaffeinated,8,Weight in kilograms,,,403954722,,403954722,,1318214213,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090112,"Coffee; decaffeinated, not roasted",8,Weight in kilograms,,,2375420,,2375420,,11877869,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090121,"Coffee; roasted, not decaffeinated",8,Weight in kilograms,,,7321744,,7321744,,96286443,,,0
